%index, %time, %length (bits)
2268,1438884251.56580877304077148438,8096
2269,1438884251.57603812217712402344,8096
2270,1438884251.58624815940856933594,8096
2271,1438884251.59646701812744140625,8096
2272,1438884251.60669255256652832031,8096
2273,1438884251.61691260337829589844,8096
2274,1438884251.62713146209716796875,8096
2275,1438884251.63735413551330566406,8096
2276,1438884251.64757513999938964844,8096
2277,1438884251.65779829025268554688,8096
2278,1438884251.66802048683166503906,8096
2279,1438884251.67824792861938476562,8096
2280,1438884251.68846988677978515625,8096
2281,1438884251.69869971275329589844,8096
2282,1438884251.70892691612243652344,8096
2283,1438884251.719150543212890625,8096
2284,1438884251.72937846183776855469,8096
2285,1438884251.73960590362548828125,8096
2286,1438884251.74983334541320800781,8096
2287,1438884251.76006054878234863281,8096
2288,1438884251.77028155326843261719,8096
2289,1438884251.78050398826599121094,8096
2290,1438884251.79073023796081542969,8096
2291,1438884251.80095219612121582031,8096
2292,1438884251.8111858367919921875,8096
2293,1438884251.82141208648681640625,8096
2294,1438884251.83163571357727050781,8096
2295,1438884251.84186053276062011719,8096
2296,1438884251.85208368301391601562,8096
2297,1438884251.86230969429016113281,8096
2298,1438884251.8725414276123046875,8096
2299,1438884251.88276839256286621094,8096
2300,1438884251.8929920196533203125,8096
2301,1438884251.90322804450988769531,8096
2302,1438884251.91345453262329101562,8096
2303,1438884251.92370200157165527344,8096
2304,1438884251.93394255638122558594,8096
2305,1438884251.94417905807495117188,8096
2306,1438884251.95444083213806152344,8096
2307,1438884251.96469950675964355469,8096
2308,1438884251.97493791580200195312,8096
2309,1438884251.98517489433288574219,8096
2310,1438884251.995403289794921875,8096
2311,1438884252.00465893745422363281,8096
2312,1438884252.01286649703979492188,8096
2313,1438884252.02107477188110351562,8096
2314,1438884252.02931380271911621094,8096
2315,1438884252.0375518798828125,8096
2316,1438884252.045795440673828125,8096
2317,1438884252.05405211448669433594,8096
2318,1438884252.06231665611267089844,8096
2319,1438884252.07057046890258789062,8096
2320,1438884252.07880663871765136719,8096
2321,1438884252.08708667755126953125,8096
2322,1438884252.09538984298706054688,8096
2323,1438884252.10370945930480957031,8096
2324,1438884252.11195874214172363281,8096
2325,1438884252.12025022506713867188,8096
2326,1438884252.12855076789855957031,8096
2327,1438884252.13678264617919921875,8096
2328,1438884252.14511990547180175781,8096
2329,1438884252.15340900421142578125,8096
2330,1438884252.16170644760131835938,8096
2331,1438884252.16999983787536621094,8096
2332,1438884252.17829918861389160156,8096
2333,1438884252.18660497665405273438,8096
2334,1438884252.19491744041442871094,8096
2335,1438884252.20322561264038085938,8096
2336,1438884252.21151900291442871094,8096
2337,1438884252.21982026100158691406,8096
2338,1438884252.22813534736633300781,8096
2339,1438884252.23642611503601074219,8096
2340,1438884252.24473690986633300781,8096
2341,1438884252.25305533409118652344,8096
2342,1438884252.26134014129638671875,8096
2343,1438884252.26965236663818359375,8096
2344,1438884252.27796244621276855469,8096
2345,1438884252.286273956298828125,8096
2346,1438884252.29455876350402832031,8096
2347,1438884252.30284953117370605469,8096
2348,1438884252.31115412712097167969,8096
2349,1438884252.31946444511413574219,8096
2350,1438884252.32777881622314453125,8096
2351,1438884252.33603882789611816406,8096
2352,1438884252.34432530403137207031,8096
2353,1438884252.35262632369995117188,8096
2354,1438884252.36092162132263183594,8096
2355,1438884252.36925148963928222656,8096
2356,1438884252.37754917144775390625,8096
2357,1438884252.38584280014038085938,8096
2358,1438884252.39413905143737792969,8096
2359,1438884252.40244197845458984375,8096
2360,1438884252.41074371337890625,8096
2361,1438884252.419040679931640625,8096
2362,1438884252.42734885215759277344,8096
2363,1438884252.43565273284912109375,8096
2364,1438884252.44394135475158691406,8096
2365,1438884252.45224738121032714844,8096
2366,1438884252.46052527427673339844,8096
2367,1438884252.46881341934204101562,8096
2368,1438884252.47711658477783203125,8096
2369,1438884252.48541760444641113281,8096
2370,1438884252.49369764328002929688,8096
2371,1438884252.50199913978576660156,8096
2372,1438884252.51027154922485351562,8096
2373,1438884252.51857447624206542969,8096
2374,1438884252.52687621116638183594,8096
2375,1438884252.5351772308349609375,8096
2376,1438884252.54347944259643554688,8096
2377,1438884252.55178380012512207031,8096
2378,1438884252.560085296630859375,8096
2379,1438884252.56834769248962402344,8096
2380,1438884252.57669830322265625,8096
2381,1438884252.58501029014587402344,8096
2382,1438884252.59327268600463867188,8096
2383,1438884252.60150933265686035156,8096
2384,1438884252.60972642898559570312,8096
2385,1438884252.61796641349792480469,8096
2386,1438884252.62619280815124511719,8096
2387,1438884252.63450956344604492188,8096
2388,1438884252.64274477958679199219,8096
2389,1438884252.65099287033081054688,8096
2390,1438884252.65924954414367675781,8096
2391,1438884252.66751122474670410156,8096
