%index, %time, %length (bits)
1529,1438884292.61645531654357910156,8096
1530,1438884292.62476205825805664062,8096
1531,1438884292.63315486907958984375,8096
1532,1438884292.64157128334045410156,8096
1533,1438884292.64994311332702636719,8096
1534,1438884292.65831518173217773438,8096
1535,1438884292.66667699813842773438,8096
1536,1438884292.67498898506164550781,8096
1537,1438884292.6833019256591796875,8096
1538,1438884292.69162917137145996094,8096
1539,1438884292.69995212554931640625,8096
1540,1438884292.70825457572937011719,8096
1541,1438884292.71656870841979980469,8096
1542,1438884292.7248859405517578125,8096
1543,1438884292.73320126533508300781,8096
1544,1438884292.74151325225830078125,8096
1545,1438884292.74983620643615722656,8096
1546,1438884292.75815224647521972656,8096
1547,1438884292.7664585113525390625,8096
1548,1438884292.7747669219970703125,8096
1549,1438884292.78308629989624023438,8096
1550,1438884292.79140996932983398438,8096
1551,1438884292.79969811439514160156,8096
1552,1438884292.80801415443420410156,8096
1553,1438884292.81633782386779785156,8096
1554,1438884292.82466053962707519531,8096
1555,1438884292.83300423622131347656,8096
1556,1438884292.84132337570190429688,8096
1557,1438884292.84963965415954589844,8096
1558,1438884292.85795450210571289062,8096
1559,1438884292.86627292633056640625,8096
1560,1438884292.87459015846252441406,8096
1561,1438884292.88291215896606445312,8096
1562,1438884292.89122819900512695312,8096
1563,1438884292.89955091476440429688,8096
1564,1438884292.90784287452697753906,8096
1565,1438884292.91615962982177734375,8096
1566,1438884292.9244823455810546875,8096
1567,1438884292.93280553817749023438,8096
1568,1438884292.94112801551818847656,8096
1569,1438884292.94945192337036132812,8096
1570,1438884292.95777058601379394531,8096
1571,1438884292.96609735488891601562,8096
1572,1438884292.974452972412109375,8096
1573,1438884292.98279643058776855469,8096
1574,1438884292.99112296104431152344,8096
1575,1438884292.99944710731506347656,8096
1576,1438884293.00767946243286132812,8096
1577,1438884293.01590490341186523438,8096
1578,1438884293.02412962913513183594,8096
1579,1438884293.032352447509765625,8096
1580,1438884293.04057979583740234375,8096
1581,1438884293.04881215095520019531,8096
1582,1438884293.05705857276916503906,8096
1583,1438884293.06529068946838378906,8096
1584,1438884293.07350945472717285156,8096
1585,1438884293.08172750473022460938,8096
1586,1438884293.08994722366333007812,8096
1587,1438884293.0981655120849609375,8096
1588,1438884293.10638475418090820312,8096
1589,1438884293.11754846572875976562,8096
1590,1438884293.12651610374450683594,8096
1591,1438884293.13600754737854003906,8096
1592,1438884293.14475870132446289062,8096
1593,1438884293.15402841567993164062,8096
1594,1438884293.1626415252685546875,8096
1595,1438884293.17085671424865722656,8096
1596,1438884293.17908954620361328125,8096
1597,1438884293.18731141090393066406,8096
1598,1438884293.19553041458129882812,8096
1599,1438884293.20375037193298339844,8096
1600,1438884293.21197366714477539062,8096
1601,1438884293.22019243240356445312,8096
1602,1438884293.2284145355224609375,8096
1603,1438884293.23663473129272460938,8096
1604,1438884293.24485468864440917969,8096
1605,1438884293.25307583808898925781,8096
1606,1438884293.26131200790405273438,8096
1607,1438884293.26953458786010742188,8096
1608,1438884293.27776098251342773438,8096
1609,1438884293.28597688674926757812,8096
1610,1438884293.29419755935668945312,8096
1611,1438884293.30241680145263671875,8096
1612,1438884293.31059551239013671875,8096
1613,1438884293.31880927085876464844,8096
1614,1438884293.32703065872192382812,8096
1615,1438884293.3352527618408203125,8096
1616,1438884293.34347939491271972656,8096
1617,1438884293.35169887542724609375,8096
1618,1438884293.35992860794067382812,8096
1619,1438884293.36814713478088378906,8096
1620,1438884293.37636780738830566406,8096
1621,1438884293.38459825515747070312,8096
1622,1438884293.39282155036926269531,8096
1623,1438884293.40106606483459472656,8096
1624,1438884293.4092960357666015625,8096
1625,1438884293.41751337051391601562,8096
1626,1438884293.42573475837707519531,8096
1627,1438884293.43395638465881347656,8096
1628,1438884293.44213438034057617188,8096
1629,1438884293.45035386085510253906,8096
1630,1438884293.45857787132263183594,8096
1631,1438884293.46680164337158203125,8096
1632,1438884293.47497606277465820312,8096
1633,1438884293.48314952850341796875,8096
1634,1438884293.491321563720703125,8096
1635,1438884293.49949216842651367188,8096
1636,1438884293.50766277313232421875,8096
1637,1438884293.51583409309387207031,8096
1638,1438884293.52405118942260742188,8096
1639,1438884293.53226923942565917969,8096
1640,1438884293.54048871994018554688,8096
1641,1438884293.54866480827331542969,8096
1642,1438884293.55683755874633789062,8096
1643,1438884293.56501245498657226562,8096
1644,1438884293.5731983184814453125,8096
1645,1438884293.58142423629760742188,8096
1646,1438884293.58967423439025878906,8096
1647,1438884293.59787154197692871094,8096
1648,1438884293.60607123374938964844,8096
1649,1438884293.61427974700927734375,8096
1650,1438884293.62335610389709472656,8096
1651,1438884293.63268828392028808594,8096
1652,1438884293.64169716835021972656,8096
1653,1438884293.65092921257019042969,8096
1654,1438884293.65910196304321289062,8096
1655,1438884293.66727662086486816406,8096
1656,1438884293.67545151710510253906,8096
1657,1438884293.68362498283386230469,8096
1658,1438884293.69179940223693847656,8096
1659,1438884293.70001077651977539062,8096
1660,1438884293.70822548866271972656,8096
1661,1438884293.71643805503845214844,8096
1662,1438884293.72465610504150390625,8096
1663,1438884293.73288488388061523438,8096
1664,1438884293.74110507965087890625,8096
1665,1438884293.74932575225830078125,8096
1666,1438884293.75754404067993164062,8096
1667,1438884293.76576781272888183594,8096
1668,1438884293.77398800849914550781,8096
1669,1438884293.78221416473388671875,8096
1670,1438884293.7904300689697265625,8096
1671,1438884293.79865789413452148438,8096
1672,1438884293.80688357353210449219,8096
1673,1438884293.81510758399963378906,8096
1674,1438884293.8233165740966796875,8096
1675,1438884293.83153247833251953125,8096
1676,1438884293.83975172042846679688,8096
1677,1438884293.84797263145446777344,8096
1678,1438884293.85618996620178222656,8096
1679,1438884293.86442399024963378906,8096
1680,1438884293.87264013290405273438,8096
1681,1438884293.88086009025573730469,8096
1682,1438884293.88908338546752929688,8096
1683,1438884293.89726090431213378906,8096
1684,1438884293.90547895431518554688,8096
1685,1438884293.9136962890625,8096
1686,1438884293.92191553115844726562,8096
1687,1438884293.93013644218444824219,8096
1688,1438884293.93835496902465820312,8096
1689,1438884293.94657993316650390625,8096
1690,1438884293.95479846000671386719,8096
1691,1438884293.96301746368408203125,8096
1692,1438884293.97124052047729492188,8096
1693,1438884293.97945904731750488281,8096
1694,1438884293.98767733573913574219,8096
1695,1438884293.99589943885803222656,8096
1696,1438884294.00411701202392578125,8096
1697,1438884294.0123348236083984375,8096
1698,1438884294.02055621147155761719,8096
1699,1438884294.02877402305603027344,8096
1700,1438884294.0370082855224609375,8096
1701,1438884294.0451641082763671875,8096
1702,1438884294.05338144302368164062,8096
1703,1438884294.06159925460815429688,8096
1704,1438884294.06981873512268066406,8096
1705,1438884294.07807850837707519531,8096
1706,1438884294.08643341064453125,8096
1707,1438884294.09463834762573242188,8096
1708,1438884294.10294771194458007812,8096
1709,1438884294.11116170883178710938,8096
1710,1438884294.12013840675354003906,8096
1711,1438884294.12941098213195800781,8096
1712,1438884294.13857245445251464844,8096
1713,1438884294.14766168594360351562,8096
1714,1438884294.15646290779113769531,8096
1715,1438884294.16516876220703125,8096
1716,1438884294.17338037490844726562,8096
1717,1438884294.18161463737487792969,8096
1718,1438884294.18982911109924316406,8096
1719,1438884294.19805479049682617188,8096
1720,1438884294.20627593994140625,8096
1721,1438884294.21448564529418945312,8096
1722,1438884294.22270989418029785156,8096
1723,1438884294.23093318939208984375,8096
1724,1438884294.23916172981262207031,8096
1725,1438884294.24738454818725585938,8096
1726,1438884294.25561451911926269531,8096
1727,1438884294.26383423805236816406,8096
1728,1438884294.2720470428466796875,8096
1729,1438884294.2802734375,8096
1730,1438884294.28849291801452636719,8096
1731,1438884294.29671120643615722656,8096
1732,1438884294.30492949485778808594,8096
1733,1438884294.31315946578979492188,8096
1734,1438884294.3213748931884765625,8096
1735,1438884294.32959270477294921875,8096
1736,1438884294.33780694007873535156,8096
1737,1438884294.34603047370910644531,8096
1738,1438884294.35425496101379394531,8096
1739,1438884294.36247587203979492188,8096
1740,1438884294.37069749832153320312,8096
1741,1438884294.37891817092895507812,8096
1742,1438884294.38713574409484863281,8096
1743,1438884294.39535927772521972656,8096
1744,1438884294.40357995033264160156,8096
1745,1438884294.41180133819580078125,8096
1746,1438884294.42002344131469726562,8096
1747,1438884294.42824578285217285156,8096
1748,1438884294.43646526336669921875,8096
1749,1438884294.44468331336975097656,8096
1750,1438884294.45289969444274902344,8096
1751,1438884294.461090087890625,8096
1752,1438884294.46927309036254882812,8096
1753,1438884294.47748517990112304688,8096
1754,1438884294.48570775985717773438,8096
1755,1438884294.493930816650390625,8096
1756,1438884294.50215649604797363281,8096
1757,1438884294.51037549972534179688,8096
1758,1438884294.51860117912292480469,8096
1759,1438884294.52682781219482421875,8096
1760,1438884294.53505277633666992188,8096
1761,1438884294.54338741302490234375,8096
1762,1438884294.55161571502685546875,8096
1763,1438884294.55983734130859375,8096
1764,1438884294.56806111335754394531,8096
1765,1438884294.57630276679992675781,8096
1766,1438884294.58467268943786621094,8096
1767,1438884294.59300851821899414062,8096
1768,1438884294.60121440887451171875,8096
1769,1438884294.60940527915954589844,8096
1770,1438884294.61844491958618164062,8096
1771,1438884294.62742185592651367188,8096
1772,1438884294.63674473762512207031,8096
1773,1438884294.64579486846923828125,8096
1774,1438884294.65472435951232910156,8096
1775,1438884294.66332650184631347656,8096
1776,1438884294.67148232460021972656,8096
1777,1438884294.67963171005249023438,8096
1778,1438884294.68776750564575195312,8096
1779,1438884294.6959095001220703125,8096
1780,1438884294.70405459403991699219,8096
1781,1438884294.71220135688781738281,8096
1782,1438884294.72034692764282226562,8096
1783,1438884294.72849607467651367188,8096
1784,1438884294.73664188385009765625,8096
1785,1438884294.74478960037231445312,8096
1786,1438884294.75299572944641113281,8096
1787,1438884294.76121759414672851562,8096
1788,1438884294.76944375038146972656,8096
1789,1438884294.7776641845703125,8096
1790,1438884294.78583669662475585938,8096
1791,1438884294.79405450820922851562,8096
1792,1438884294.80227541923522949219,8096
1793,1438884294.8104991912841796875,8096
1794,1438884294.81871962547302246094,8096
1795,1438884294.82706904411315917969,8096
1796,1438884294.83529162406921386719,8096
1797,1438884294.84351706504821777344,8096
1798,1438884294.85173630714416503906,8096
1799,1438884294.85995602607727050781,8096
1800,1438884294.86817646026611328125,8096
1801,1438884294.87639665603637695312,8096
1802,1438884294.884616851806640625,8096
1803,1438884294.89283847808837890625,8096
1804,1438884294.90101194381713867188,8096
1805,1438884294.90918231010437011719,8096
1806,1438884294.91740155220031738281,8096
1807,1438884294.92561960220336914062,8096
1808,1438884294.93383646011352539062,8096
1809,1438884294.94205522537231445312,8096
1810,1438884294.95024394989013671875,8096
1811,1438884294.95846486091613769531,8096
1812,1438884294.96668386459350585938,8096
1813,1438884294.9748973846435546875,8096
1814,1438884294.98311257362365722656,8096
1815,1438884294.99145030975341796875,8096
1816,1438884294.99966549873352050781,8096
1817,1438884295.00798797607421875,8096
1818,1438884295.01632761955261230469,8096
1819,1438884295.024646759033203125,8096
1820,1438884295.03296566009521484375,8096
1821,1438884295.04132580757141113281,8096
1822,1438884295.04965305328369140625,8096
1823,1438884295.05797505378723144531,8096
1824,1438884295.0662994384765625,8096
1825,1438884295.07461142539978027344,8096
1826,1438884295.08295893669128417969,8096
1827,1438884295.09128713607788085938,8096
1828,1438884295.09956002235412597656,8096
1829,1438884295.10782670974731445312,8096
1830,1438884295.11606836318969726562,8096
1831,1438884295.12472653388977050781,8096
1832,1438884295.13355851173400878906,8096
1833,1438884295.14261031150817871094,8096
1834,1438884295.151828765869140625,8096
1835,1438884295.16041398048400878906,8096
1836,1438884295.16871857643127441406,8096
1837,1438884295.17702531814575195312,8096
1838,1438884295.18533229827880859375,8096
1839,1438884295.19364404678344726562,8096
1840,1438884295.20195031166076660156,8096
1841,1438884295.21025919914245605469,8096
1842,1438884295.21856832504272460938,8096
1843,1438884295.22687458992004394531,8096
1844,1438884295.2351818084716796875,8096
1845,1438884295.24349045753479003906,8096
1846,1438884295.25179791450500488281,8096
1847,1438884295.26010298728942871094,8096
1848,1438884295.26840972900390625,8096
1849,1438884295.27671909332275390625,8096
1850,1438884295.28502607345581054688,8096
1851,1438884295.29333448410034179688,8096
1852,1438884295.30164289474487304688,8096
1853,1438884295.30996417999267578125,8096
1854,1438884295.31827545166015625,8096
1855,1438884295.32658696174621582031,8096
1856,1438884295.3348941802978515625,8096
1857,1438884295.3432025909423828125,8096
1858,1438884295.35150957107543945312,8096
1859,1438884295.35982465744018554688,8096
1860,1438884295.36813378334045410156,8096
1861,1438884295.37644219398498535156,8096
1862,1438884295.38474965095520019531,8096
1863,1438884295.39305877685546875,8096
1864,1438884295.40136814117431640625,8096
1865,1438884295.40967559814453125,8096
1866,1438884295.41798639297485351562,8096
1867,1438884295.4262943267822265625,8096
1868,1438884295.43460893630981445312,8096
1869,1438884295.44291853904724121094,8096
1870,1438884295.4511699676513671875,8096
1871,1438884295.45943021774291992188,8096
1872,1438884295.46768093109130859375,8096
1873,1438884295.47592806816101074219,8096
1874,1438884295.48419427871704101562,8096
1875,1438884295.49243664741516113281,8096
1876,1438884295.50068163871765136719,8096
1877,1438884295.50892400741577148438,8096
1878,1438884295.51716947555541992188,8096
1879,1438884295.52541351318359375,8096
1880,1438884295.53365993499755859375,8096
1881,1438884295.54190397262573242188,8096
1882,1438884295.55015134811401367188,8096
1883,1438884295.55839419364929199219,8096
1884,1438884295.56664061546325683594,8096
1885,1438884295.5749225616455078125,8096
1886,1438884295.58327198028564453125,8096
1887,1438884295.59160685539245605469,8096
1888,1438884295.59990453720092773438,8096
1889,1438884295.6081695556640625,8096
1890,1438884295.61712098121643066406,8096
1891,1438884295.62624835968017578125,8096
1892,1438884295.63561534881591796875,8096
1893,1438884295.64496302604675292969,8096
1894,1438884295.65333032608032226562,8096
1895,1438884295.6616668701171875,8096
1896,1438884295.66999268531799316406,8096
1897,1438884295.67831873893737792969,8096
1898,1438884295.68666362762451171875,8096
1899,1438884295.69498372077941894531,8096
1900,1438884295.70332622528076171875,8096
1901,1438884295.71166133880615234375,8096
1902,1438884295.71997618675231933594,8096
1903,1438884295.72828960418701171875,8096
1904,1438884295.73660612106323242188,8096
1905,1438884295.74495863914489746094,8096
1906,1438884295.75332522392272949219,8096
1907,1438884295.76166224479675292969,8096
1908,1438884295.76999568939208984375,8096
1909,1438884295.77832865715026855469,8096
1910,1438884295.78667712211608886719,8096
1911,1438884295.79502797126770019531,8096
1912,1438884295.80335640907287597656,8096
1913,1438884295.81168532371520996094,8096
1914,1438884295.82001376152038574219,8096
1915,1438884295.82835817337036132812,8096
1916,1438884295.83670330047607421875,8096
1917,1438884295.84505605697631835938,8096
1918,1438884295.85339188575744628906,8096
1919,1438884295.86172461509704589844,8096
1920,1438884295.87007021903991699219,8096
1921,1438884295.87840247154235839844,8096
1922,1438884295.88673853874206542969,8096
1923,1438884295.89506816864013671875,8096
1924,1438884295.90340113639831542969,8096
1925,1438884295.9117336273193359375,8096
1926,1438884295.92006731033325195312,8096
1927,1438884295.92839741706848144531,8096
1928,1438884295.93673491477966308594,8096
1929,1438884295.94506192207336425781,8096
1930,1438884295.95339512825012207031,8096
1931,1438884295.96174454689025878906,8096
1932,1438884295.97005128860473632812,8096
1933,1438884295.97837901115417480469,8096
1934,1438884295.98670697212219238281,8096
1935,1438884295.99503540992736816406,8096
1936,1438884296.00336480140686035156,8096
1937,1438884296.01168560981750488281,8096
1938,1438884296.02002573013305664062,8096
1939,1438884296.02835226058959960938,8096
1940,1438884296.03667545318603515625,8096
1941,1438884296.04500937461853027344,8096
1942,1438884296.05335330963134765625,8096
1943,1438884296.06168627738952636719,8096
1944,1438884296.07001614570617675781,8096
1945,1438884296.07838320732116699219,8096
1946,1438884296.08680558204650878906,8096
1947,1438884296.09506821632385253906,8096
1948,1438884296.103298187255859375,8096
1949,1438884296.11156749725341796875,8096
1950,1438884296.1198978424072265625,8096
1951,1438884296.12817239761352539062,8096
1952,1438884296.13645887374877929688,8096
1953,1438884296.14499998092651367188,8096
1954,1438884296.15259480476379394531,8096
1955,1438884296.16014790534973144531,8096
1956,1438884296.16847538948059082031,8096
1957,1438884296.17679500579833984375,8096
1958,1438884296.18511247634887695312,8096
1959,1438884296.19343042373657226562,8096
1960,1438884296.20175075531005859375,8096
1961,1438884296.21006870269775390625,8096
1962,1438884296.2183971405029296875,8096
1963,1438884296.22671914100646972656,8096
1964,1438884296.2350444793701171875,8096
1965,1438884296.24337506294250488281,8096
1966,1438884296.25169610977172851562,8096
1967,1438884296.26002144813537597656,8096
1968,1438884296.26835227012634277344,8096
1969,1438884296.27666354179382324219,8096
1970,1438884296.28500056266784667969,8096
1971,1438884296.29332756996154785156,8096
1972,1438884296.30165624618530273438,8096
1973,1438884296.30998325347900390625,8096
1974,1438884296.31830453872680664062,8096
1975,1438884296.3266353607177734375,8096
1976,1438884296.33495545387268066406,8096
1977,1438884296.34328413009643554688,8096
1978,1438884296.35160875320434570312,8096
1979,1438884296.3599300384521484375,8096
1980,1438884296.3682498931884765625,8096
1981,1438884296.37658429145812988281,8096
1982,1438884296.384906768798828125,8096
1983,1438884296.39323210716247558594,8096
1984,1438884296.40156793594360351562,8096
1985,1438884296.40989518165588378906,8096
1986,1438884296.41822338104248046875,8096
1987,1438884296.426548004150390625,8096
1988,1438884296.43485593795776367188,8096
1989,1438884296.44317984580993652344,8096
1990,1438884296.45151090621948242188,8096
1991,1438884296.45983266830444335938,8096
1992,1438884296.46815752983093261719,8096
1993,1438884296.47647213935852050781,8096
1994,1438884296.48479223251342773438,8096
1995,1438884296.49312376976013183594,8096
1996,1438884296.50144910812377929688,8096
1997,1438884296.50978422164916992188,8096
1998,1438884296.51809549331665039062,8096
1999,1438884296.52642202377319335938,8096
2000,1438884296.53475165367126464844,8096
2001,1438884296.54307031631469726562,8096
2002,1438884296.55139660835266113281,8096
2003,1438884296.5597133636474609375,8096
2004,1438884296.56804299354553222656,8096
2005,1438884296.57636475563049316406,8096
2006,1438884296.58476567268371582031,8096
2007,1438884296.5930919647216796875,8096
2008,1438884296.60138821601867675781,8096
2009,1438884296.60969305038452148438,8096
2010,1438884296.61797785758972167969,8096
2011,1438884296.62580823898315429688,8096
2012,1438884296.63369631767272949219,8096
2013,1438884296.64123845100402832031,8096
2014,1438884296.648777008056640625,8096
2015,1438884296.65779042243957519531,8096
2016,1438884296.66609835624694824219,8096
2017,1438884296.67438793182373046875,8096
2018,1438884296.68267965316772460938,8096
2019,1438884296.69097280502319335938,8096
2020,1438884296.69926285743713378906,8096
2021,1438884296.70755457878112792969,8096
2022,1438884296.71582818031311035156,8096
2023,1438884296.72411322593688964844,8096
2024,1438884296.73241162300109863281,8096
2025,1438884296.74070215225219726562,8096
2026,1438884296.74900960922241210938,8096
2027,1438884296.757297515869140625,8096
2028,1438884296.76559424400329589844,8096
2029,1438884296.77388286590576171875,8096
2030,1438884296.78218293190002441406,8096
2031,1438884296.79048681259155273438,8096
2032,1438884296.79878449440002441406,8096
2033,1438884296.8070888519287109375,8096
2034,1438884296.81538534164428710938,8096
2035,1438884296.82370352745056152344,8096
2036,1438884296.83204364776611328125,8096
2037,1438884296.84037065505981445312,8096
2038,1438884296.84871268272399902344,8096
2039,1438884296.85704183578491210938,8096
2040,1438884296.86536717414855957031,8096
2041,1438884296.87369251251220703125,8096
2042,1438884296.88201975822448730469,8096
2043,1438884296.89034008979797363281,8096
2044,1438884296.89866042137145996094,8096
2045,1438884296.90696859359741210938,8096
2046,1438884296.91530346870422363281,8096
2047,1438884296.92363214492797851562,8096
2048,1438884296.93195939064025878906,8096
2049,1438884296.93970513343811035156,8096
2050,1438884296.94803881645202636719,8096
2051,1438884296.95637345314025878906,8096
2052,1438884296.96469640731811523438,8096
2053,1438884296.97303533554077148438,8096
2054,1438884296.98135137557983398438,8096
2055,1438884296.98967003822326660156,8096
2056,1438884296.99799251556396484375,8096
2057,1438884300.00836253166198730469,8096
2058,1438884300.01857662200927734375,8096
2059,1438884300.02877736091613769531,8096
2060,1438884300.03899073600769042969,8096
2061,1438884300.04916524887084960938,8096
2062,1438884300.05937027931213378906,8096
2063,1438884300.06958436965942382812,8096
2064,1438884300.07982802391052246094,8096
2065,1438884300.09005069732666015625,8096
2066,1438884300.10021305084228515625,8096
2067,1438884300.11036729812622070312,8096
2068,1438884300.12101054191589355469,8096
2069,1438884300.13224077224731445312,8096
2070,1438884300.14283347129821777344,8096
2071,1438884300.15345001220703125,8096
2072,1438884300.16363763809204101562,8096
2073,1438884300.17381405830383300781,8096
2074,1438884300.18398785591125488281,8096
2075,1438884300.19417858123779296875,8096
2076,1438884300.20466589927673339844,8096
2077,1438884300.215229034423828125,8096
2078,1438884300.2256603240966796875,8096
2079,1438884300.23638868331909179688,8096
2080,1438884300.24659228324890136719,8096
2081,1438884300.25731301307678222656,8096
2082,1438884300.26815891265869140625,8096
2083,1438884300.27981519699096679688,8096
2084,1438884300.29004311561584472656,8096
2085,1438884300.30026459693908691406,8096
2086,1438884300.31047606468200683594,8096
2087,1438884300.32065463066101074219,8096
2088,1438884300.33087110519409179688,8096
2089,1438884300.34105086326599121094,8096
2090,1438884300.351238250732421875,8096
2091,1438884300.36140394210815429688,8096
2092,1438884300.37160444259643554688,8096
2093,1438884300.3817901611328125,8096
2094,1438884300.391963958740234375,8096
2095,1438884300.40214848518371582031,8096
2096,1438884300.41232991218566894531,8096
2097,1438884300.42251443862915039062,8096
2098,1438884300.43269562721252441406,8096
2099,1438884300.44291019439697265625,8096
2100,1438884300.45311331748962402344,8096
2101,1438884300.46329450607299804688,8096
2102,1438884300.47349619865417480469,8096
2103,1438884300.48369860649108886719,8096
2104,1438884300.49386644363403320312,8096
2105,1438884300.50407552719116210938,8096
2106,1438884300.51425766944885253906,8096
2107,1438884300.52447295188903808594,8096
2108,1438884300.53467202186584472656,8096
2109,1438884300.54486918449401855469,8096
2110,1438884300.55504965782165527344,8096
2111,1438884300.56523346900939941406,8096
2112,1438884300.57544636726379394531,8096
2113,1438884300.58572506904602050781,8096
2114,1438884300.59591531753540039062,8096
2115,1438884300.6060791015625,8096
2116,1438884300.61622786521911621094,8096
2117,1438884300.62638950347900390625,8096
2118,1438884300.63656377792358398438,8096
2119,1438884300.64678740501403808594,8096
2120,1438884300.65696740150451660156,8096
2121,1438884300.66717600822448730469,8096
2122,1438884300.67735815048217773438,8096
2123,1438884300.6875362396240234375,8096
2124,1438884300.69882655143737792969,8096
2125,1438884300.709011077880859375,8096
2126,1438884300.71918892860412597656,8096
2127,1438884300.7293987274169921875,8096
2128,1438884300.73957848548889160156,8096
2129,1438884300.74977803230285644531,8096
2130,1438884300.75999140739440917969,8096
2131,1438884300.77017235755920410156,8096
2132,1438884300.78037786483764648438,8096
2133,1438884300.79055905342102050781,8096
2134,1438884300.80076169967651367188,8096
2135,1438884300.81095862388610839844,8096
2136,1438884300.82113933563232421875,8096
2137,1438884300.83132147789001464844,8096
2138,1438884300.84152269363403320312,8096
2139,1438884300.85172319412231445312,8096
2140,1438884300.86190533638000488281,8096
2141,1438884300.87208271026611328125,8096
2142,1438884300.88229918479919433594,8096
2143,1438884300.8935794830322265625,8096
2144,1438884300.90376067161560058594,8096
2145,1438884300.91396689414978027344,8096
2146,1438884300.92524695396423339844,8096
2147,1438884300.93543171882629394531,8096
2148,1438884300.94561290740966796875,8096
2149,1438884300.95583415031433105469,8096
2150,1438884300.96601176261901855469,8096
2151,1438884300.97619199752807617188,8096
2152,1438884300.986408233642578125,8096
2153,1438884300.99662256240844726562,8096
2154,1438884301.00690865516662597656,8096
2155,1438884301.01719713211059570312,8096
2156,1438884301.02747654914855957031,8096
2157,1438884301.03776144981384277344,8096
2158,1438884301.04804635047912597656,8096
2159,1438884301.05833721160888671875,8096
2160,1438884301.06862568855285644531,8096
2161,1438884301.07894372940063476562,8096
2162,1438884301.08929872512817382812,8096
2163,1438884301.099567413330078125,8096
2164,1438884301.10984778404235839844,8096
2165,1438884301.12089514732360839844,8096
2166,1438884301.13154006004333496094,8096
2167,1438884301.14202117919921875,8096
2168,1438884301.15267491340637207031,8096
2169,1438884301.16296696662902832031,8096
2170,1438884301.17324614524841308594,8096
2171,1438884301.18353199958801269531,8096
2172,1438884301.19381165504455566406,8096
2173,1438884301.20409345626831054688,8096
2174,1438884301.21437668800354003906,8096
2175,1438884301.22466540336608886719,8096
2176,1438884301.23495411872863769531,8096
2177,1438884301.2452373504638671875,8096
2178,1438884301.25552415847778320312,8096
2179,1438884301.26581072807312011719,8096
2180,1438884301.27609682083129882812,8096
2181,1438884301.28637266159057617188,8096
2182,1438884301.29664397239685058594,8096
2183,1438884301.30693340301513671875,8096
2184,1438884301.31721949577331542969,8096
2185,1438884301.32749271392822265625,8096
2186,1438884301.33777570724487304688,8096
2187,1438884301.34806227684020996094,8096
2188,1438884301.3583087921142578125,8096
2189,1438884301.36859941482543945312,8096
2190,1438884301.37888574600219726562,8096
2191,1438884301.38917493820190429688,8096
2192,1438884301.39946055412292480469,8096
2193,1438884301.40974354743957519531,8096
2194,1438884301.4200305938720703125,8096
2195,1438884301.43031930923461914062,8096
2196,1438884301.44059252738952636719,8096
2197,1438884301.45085692405700683594,8096
2198,1438884301.46114253997802734375,8096
2199,1438884301.47142481803894042969,8096
2200,1438884301.48171305656433105469,8096
2201,1438884301.49199819564819335938,8096
2202,1438884301.50227856636047363281,8096
2203,1438884301.5125637054443359375,8096
2204,1438884301.52285242080688476562,8096
2205,1438884301.53313708305358886719,8096
2206,1438884301.54341793060302734375,8096
2207,1438884301.55370330810546875,8096
2208,1438884301.56398701667785644531,8096
2209,1438884301.57427215576171875,8096
2210,1438884301.58461713790893554688,8096
2211,1438884301.59491705894470214844,8096
2212,1438884301.60518217086791992188,8096
2213,1438884301.61546945571899414062,8096
2214,1438884301.62578415870666503906,8096
2215,1438884301.63607192039489746094,8096
2216,1438884301.646350860595703125,8096
2217,1438884301.65663695335388183594,8096
2218,1438884301.66693162918090820312,8096
2219,1438884301.67722082138061523438,8096
2220,1438884301.68751096725463867188,8096
2221,1438884301.69780325889587402344,8096
2222,1438884301.70808172225952148438,8096
2223,1438884301.71836590766906738281,8096
2224,1438884301.72865319252014160156,8096
2225,1438884301.73894023895263671875,8096
2226,1438884301.7492313385009765625,8096
2227,1438884301.7595195770263671875,8096
2228,1438884301.76980757713317871094,8096
2229,1438884301.7800960540771484375,8096
2230,1438884301.79038739204406738281,8096
2231,1438884301.8006744384765625,8096
2232,1438884301.81096029281616210938,8096
2233,1438884301.82125329971313476562,8096
2234,1438884301.83154559135437011719,8096
2235,1438884301.84183239936828613281,8096
2236,1438884301.85212159156799316406,8096
2237,1438884301.86242318153381347656,8096
2238,1438884301.87271046638488769531,8096
2239,1438884301.88298273086547851562,8096
2240,1438884301.89327359199523925781,8096
2241,1438884301.90356588363647460938,8096
2242,1438884301.91385126113891601562,8096
2243,1438884301.92413783073425292969,8096
2244,1438884301.93442225456237792969,8096
2245,1438884301.94470715522766113281,8096
2246,1438884301.95499682426452636719,8096
2247,1438884301.96528124809265136719,8096
2248,1438884301.97557306289672851562,8096
2249,1438884301.985858917236328125,8096
2250,1438884301.99614357948303222656,8096
2251,1438884302.00547027587890625,8096
2252,1438884302.01379346847534179688,8096
2253,1438884302.02211737632751464844,8096
2254,1438884302.03043532371520996094,8096
2255,1438884302.03876233100891113281,8096
2256,1438884302.04708743095397949219,8096
2257,1438884302.05540871620178222656,8096
2258,1438884302.06371665000915527344,8096
2259,1438884302.07202506065368652344,8096
2260,1438884302.08036589622497558594,8096
2261,1438884302.08864307403564453125,8096
2262,1438884302.09692740440368652344,8096
2263,1438884302.10523343086242675781,8096
2264,1438884302.11351037025451660156,8096
2265,1438884302.12255620956420898438,8096
2266,1438884302.1316242218017578125,8096
